20004		
132	20523	1557
133	20894	6471
134	12920	16004
135	2481	20383
136	20160	7506
137	7272	4122
138	4594	10384
139	11530	10864
140	704	12749
141	4076	6175
142	270	6946
143	6558	1607
144	7325	18948
145	6067	15344
146	13046	18373
147	7178	15427
148	19055	11521
149	6024	7593
150	9831	818
151	20832	10033
152	2526	17457
153	3669	15260
154	242	7207
155	4324	20393
156	6984	22346
157	17403	5478
158	2908	7883
159	1260	2924
160	21506	3899
161	2664	2867
162	12724	3207
163	12001	8628
164	2351	14381
165	7534	15600
166	8545	21479
167	16107	11890
168	4351	769
169	4850	5864
170	3469	7939
171	17984	15650
172	9432	18920
173	16526	2025
174	8951	16397
175	8808	14905
176	9812	15702
177	1888	15478
178	16924	16969
179	15095	9114
180	15451	12895
181	8168	18820
182	15677	11279
183	17278	17857
184	2787	19807
185	3823	7863
186	10686	18050
187	5427	5806
188	6	12037
189	17198	16526
190	4225	15496
191	12470	8324
192	1129	12179
193	11251	15818
194	3269	17012
195	9971	16291
196	6819	12904
197	470	15170
198	1957	9229
199	5880	17464
200	19110	21012
201	11846	14100
202	20786	9572
203	16992	9735
204	6352	20270
205	9536	9259
206	10975	19234
207	8432	17202
208	18808	21061
209	12632	10071
210	21200	8294
211	10393	21272
212	11748	221
213	21345	3441
214	15118	16019
215	21659	17154
216	18581	4615
217	21858	17080
218	10301	2193
219	2563	15403
220	335	21800
221	12466	7680
222	9050	20495
223	20094	11393
224	6949	22164
225	7436	7820
226	21501	8565
227	6216	10351
228	7994	18168
229	16079	8525
230	1416	15140
231	895	11026
232	2508	2508
233	9729	3635
234	15999	17615
235	18207	2157
236	8911	13324
237	9847	2578
238	18913	5265
239	937	14432
240	990	1259
241	16602	9239
242	22079	1662
243	7571	17461
244	12451	11126
245	8432	4457
246	8239	11380
247	2982	13598
248	3475	15025
249	16975	5678
250	5576	14954
251	6998	1452
252	8980	7125
253	20842	17213
254	6673	11539
255	15085	8421
256	1417	4747
257	10246	20487
258	18927	22063
259	16133	8488
260	8535	8807
261	3670	4839
262	14878	5018
263	19723	5123
264	22332	3689
265	11723	3119
266	21891	22283
267	20384	14943
268	1120	17781
269	1628	18009
270	12528	1394
271	6837	10238
272	16456	494
273	9300	8899
274	17558	20855
275	6114	3453
276	16138	2629
277	11100	9068
278	18708	6935
279	18779	19716
280	18113	6433
281	22107	18573
282	3113	5697
283	14389	4047
284	5834	2225
285	16713	8096
286	3730	6420
287	5106	14525
288	21625	21370
289	13214	3177
290	21006	2666
291	12775	14748
292	17762	410
293	9942	11675
294	1848	13836
295	20817	13172
296	14889	13849
297	20143	14412
298	13796	6273
299	20511	1213
300	16788	15786
301	7949	9964
302	21677	2613
303	1521	7958
304	7512	6734
305	11263	19324
306	15930	17644
307	4932	151
308	4642	1667
309	8271	2618
310	7249	9633
311	16766	17879
312	21755	2888
313	10834	5115
314	6066	10441
315	4337	19792
316	19299	11455
317	18993	13501
318	12148	11430
319	20671	17907
320	10042	16059
321	2434	3598
322	10270	4977
323	12782	11282
324	851	20444
325	20611	2814
326	20633	20422
327	6488	22116
328	9911	7319
329	21566	3436
330	8414	15423
331	8024	21543
332	20596	10649
333	2084	5413
334	13759	3176
335	4908	1276
336	14854	9605
337	2646	9647
338	12411	14712
339	13230	3710
340	15129	6230
341	13173	4695
342	5398	12526
343	1401	10861
344	5195	19741
345	15539	11827
346	9275	6427
347	2617	3199
348	9775	19103
349	22208	13946
350	9479	13634
351	8860	19659
352	19686	1309
353	2849	10146
354	8779	9748
355	17739	9837
356	8859	5202
357	6857	11955
358	12567	21432
359	19736	8436
360	19770	17080
361	17733	20262
362	6380	10207
363	21079	12017
364	7405	12348
365	13124	17807
366	10454	21757
367	4335	13590
368	7353	845
369	3027	5806
370	15228	14947
371	8645	10353
372	10172	1553
373	9222	7496
374	15229	21713
375	11004	15344
376	9518	15638
377	7714	22151
378	3388	16750
379	6003	15803
380	2543	1101
381	7752	3147
382	13536	11256
383	225	2829
384	12439	4472
385	58	2115
386	12041	19898
387	10225	3812
388	14810	2003
389	8642	6801
390	111	4455
391	16887	13535
392	11250	20125
393	3975	2311
394	17652	16867
395	19688	11608
396	1971	19723
397	9858	1253
398	5894	22296
399	2158	16560
400	3862	8691
401	9192	7719
402	19105	13184
403	20409	18113
404	6751	2654
405	13027	19041
406	6103	12634
407	18883	12708
408	11793	16768
409	12096	8227
410	20931	4313
411	7451	13696
412	5556	7605
413	7200	2467
414	680	8472
415	6723	5041
416	19150	20089
417	1810	1486
418	14246	19909
419	1159	4043
420	19985	18398
421	7888	4147
422	5115	19621
423	16947	13511
424	9053	6737
425	11107	18966
426	20661	17987
427	12922	2522
428	16021	10412
429	21114	14590
430	7888	3889
431	15495	10545
432	22171	8447
433	16465	14398
434	4417	8833
435	4251	18112
436	2052	15162
437	17427	19162
438	12690	3885
439	8972	13713
440	10562	10699
441	10060	19144
442	17852	17468
443	21636	4871
444	1316	8989
445	7312	2569
446	20554	18428
447	17144	15855
448	18173	7517
449	14395	22325
450	9045	4497
451	9184	20989
452	2452	21836
453	14980	18270
454	13896	303
455	7400	1868
456	3571	17664
457	13754	6373
458	6932	20631
459	10199	14062
460	20200	4284
461	6536	15664
462	13385	15012
463	21099	17082
464	10103	4234
465	6611	8391
466	12271	12236
467	22082	13292
468	1013	22261
469	9887	14083
470	7925	9751
471	12486	3944
472	21366	6979
473	21386	16973
474	11761	9254
475	10087	13153
476	2386	9703
477	4218	11325
478	18470	6950
479	12973	8826
480	8756	4881
481	5549	6162
482	15515	15776
483	14079	8673
484	13696	10517
485	9643	623
486	4229	18146
487	1507	21437
488	6239	20002
489	12002	2402
490	17837	5815
491	18575	8989
492	5316	12517
493	42	2852
494	18803	914
495	1895	9006
496	15593	18799
497	22288	9663
498	20093	16037
499	93	7422
500	396	6821
501	10614	18356
502	20139	9391
503	5164	6707
504	22294	8442
505	12692	6429
506	14499	20387
507	21326	20425
508	17305	20028
509	13559	3712
510	9934	7402
511	6087	12756
512	3640	13566
513	6437	17053
514	4599	15630
515	306	7691
516	7794	19015
517	18522	13482
518	2614	16359
519	14817	18606
520	11525	10740
521	2736	18281
522	7017	12025
523	281	16210
524	12238	4765
525	4412	16600
526	3203	5537
527	16215	13366
528	13837	5066
529	13984	18124
530	18592	2562
531	2018	17321
532	16339	7164
533	9819	13227
534	14172	9719
535	6696	6594
536	21214	15981
537	18764	12277
538	11590	5301
539	3919	1903
540	5200	4733
541	14466	20901
542	19685	17531
543	5235	1347
544	19575	1406
545	17000	8862
546	15642	11353
547	5163	3423
548	16132	16339
549	7528	9881
550	12341	8165
551	5070	12428
552	19374	6499
553	8611	18356
554	15860	16215
555	19635	6533
556	6876	22188
557	2168	5551
558	4299	14495
559	12102	2178
560	21154	10551
561	15930	3128
562	8288	10106
563	4821	21866
564	956	15476
565	2725	20728
566	21643	20199
567	2010	1805
568	4074	10234
569	770	14020
570	18419	12137
571	1537	6547
572	16466	20137
573	13978	6531
574	6319	15773
575	1093	8843
576	10611	14279
577	12400	18473
578	7171	13131
579	2371	9799
580	14142	10009
581	2874	203
582	22238	21344
583	4119	13451
584	3289	15635
585	7077	18129
586	18465	63
587	15792	908
588	8897	5711
589	13174	20360
590	7347	3768
591	4947	15640
592	11645	1623
593	8263	2616
594	9295	7292
595	402	21285
596	8884	5257
597	14492	11360
598	15954	15666
599	21240	20385
600	7388	14871
601	5678	10484
602	18138	5788
603	16268	5889
604	2855	9342
605	10312	22093
606	15489	4868
607	14640	410
608	1873	1837
609	15093	21222
610	21019	926
611	2605	221
612	19924	19180
613	161	6102
614	18509	11247
615	6680	22112
616	17754	19255
617	19683	7981
618	6534	2085
619	1680	4554
620	1044	4291
621	13768	8651
622	17899	10190
623	8606	9727
624	13862	16240
625	9865	18257
626	3892	8354
627	14562	1832
628	9761	13669
629	588	8156
630	20671	20114
631	16020	16215
632	755	3323
633	2728	16697
634	13088	21954
635	10136	19268
636	16545	3704
637	7099	12808
638	14184	9634
639	2196	21999
640	11304	13225
641	3043	13873
642	17225	10837
643	21665	3616
644	1843	2790
645	15796	19489
646	13280	18645
647	1414	12135
648	1621	2848
649	1113	9517
650	16210	4448
651	8930	19635
652	10745	11815
653	2242	18735
654	1616	15493
655	16815	11777
656	13882	20969
657	20742	3287
658	8469	5138
659	8254	12269
660	1224	10116
661	16861	4336
662	257	20112
663	17552	815
664	7355	22007
665	20895	7729
666	8472	20622
667	19402	5035
668	10840	677
669	1882	14423
670	20886	19637
671	17191	11994
672	3914	15825
673	8670	7711
674	19882	4623
675	5834	864
676	9443	9091
677	4026	16422
678	8715	12239
679	11200	5015
680	4703	9568
681	6134	3559
682	2578	7389
683	20295	21850
684	18702	10050
685	17120	8905
686	6742	3398
687	6719	13077
688	14626	19030
689	10755	9417
690	5977	3308
691	3466	9823
692	14366	16742
693	19763	793
694	15548	4211
695	376	15527
696	22133	19876
697	3019	15020
698	16941	5616
699	9337	21774
700	911	15119
701	356	18558
702	4484	7501
703	14283	11524
704	6113	7253
705	1314	12203
706	18011	13318
707	8800	2410
708	19993	12383
709	18140	11113
710	21513	17076
711	17105	8410
712	2465	2879
713	5113	444
714	8330	21804
715	7045	8614
716	11455	21988
717	823	19908
718	11050	3190
719	22225	16835
720	8226	21005
721	12280	12236
722	2214	20655
723	15026	15467
724	21132	15010
725	4379	1821
726	8288	11091
727	20908	4
728	1455	13173
729	9290	3791
730	11759	3778
731	163	8839
732	5243	6320
733	16801	14626
734	9125	2641
735	1326	10191
736	859	12935
737	12590	5021
738	11986	13488
739	19256	10058
740	189	1669
741	5203	18828
742	17534	4885
743	16669	14008
744	8254	7091
745	20486	319
746	7156	17873
747	20168	10396
748	15092	11183
749	3615	14850
750	21114	18707
751	20993	19125
752	17899	10003
753	15573	15901
754	20634	13762
755	7501	8916
756	2430	3392
757	3914	17881
758	17451	4880
759	8625	17952
760	18837	18958
761	15129	20119
762	16199	15774
763	9796	4
764	7788	5338
765	1542	8886
766	12134	15743
767	20749	8401
768	17253	18268
769	14654	16117
770	6693	5923
771	642	15795
772	12573	3691
773	12053	3506
774	13527	411
775	21583	14317
776	11932	4066
777	11366	6240
778	2575	21467
779	20785	14490
780	14964	11784
781	16291	4888
782	94	1707
783	5174	20504
784	10301	22194
785	20298	16461
786	12606	17566
787	17661	278
788	2920	11395
789	7733	5691
790	17796	4223
791	1051	5704
792	19053	5150
793	14854	7676
794	4045	15525
795	7855	16502
796	18154	6174
797	2232	18450
798	16528	4518
799	16556	15389
800	17364	11905
801	3303	10531
802	5939	17291
803	21025	5126
804	7956	4646
805	10551	9146
806	16748	1935
807	14034	17844
808	15443	20654
809	58	1932
810	402	19527
811	10539	9590
812	2605	15828
813	14830	17952
814	16710	18203
815	4347	19324
816	4229	10322
817	7903	13305
818	514	10480
819	7516	1018
820	14517	5786
821	17245	7262
822	6730	14473
823	8844	20995
824	10632	17099
825	8488	10204
826	15830	19849
827	14617	14373
828	13861	1487
829	1541	17505
830	7049	13222
831	615	3190
832	20344	1788
833	20338	17688
834	14330	17943
835	6544	4901
836	12805	13395
837	12559	7182
838	20581	4203
839	20829	5685
840	7580	15855
841	13579	4560
842	6949	15792
843	11705	19910
844	12068	520
845	9892	8071
846	21767	4489
847	7053	3545
848	4623	7467
849	9253	9847
850	3413	18918
851	3436	13682
852	5154	14673
853	6011	2149
854	6172	17251
855	4229	20788
856	13742	17594
857	21484	8994
858	9580	1313
859	21198	20512
860	8449	9337
861	5746	5561
862	17118	14757
863	6793	21259
864	8770	6646
865	14038	3530
866	11918	1634
867	12577	5998
868	3300	9416
869	8076	8602
870	4229	6382
871	5491	14301
872	9031	21878
873	21305	432
874	10338	11392
875	6698	4381
876	9406	20967
877	21699	15604
878	18880	1292
879	7511	13532
880	10030	16985
881	13820	10330
882	15430	8801
883	11657	15775
884	19952	18049
885	21718	450
886	844	15801
887	12800	16470
888	6069	19390
889	7197	17289
890	18724	15830
891	3303	4068
892	9135	5836
893	3861	10604
894	17083	3315
895	717	16344
896	14745	7448
897	11747	1580
898	19916	291
899	14684	18075
900	6757	3156
901	16855	17910
902	12409	4229
903	18125	11618
904	11474	6158
905	13469	21793
906	5669	2187
907	8700	5520
908	2233	20439
909	13961	20706
910	2169	6611
911	19662	16395
912	7100	19525
913	18863	14978
914	2419	7629
915	13746	306
916	8398	17407
917	16864	14472
918	20914	16099
919	6869	11800
920	6007	374
921	11416	566
922	14790	18107
923	14706	21918
924	10664	9339
925	10696	11659
926	243	9085
927	6154	7127
928	14206	20852
929	21823	12017
930	998	14293
931	12806	18998
932	753	7088
933	8368	6513
934	10196	3569
935	2077	19040
936	8090	14143
937	14330	4766
938	10189	19524
939	8446	11940
940	4737	15892
941	22128	13501
942	11469	16482
943	476	15762
944	19480	4147
945	17809	1574
946	18602	17137
947	12771	6992
948	20046	16525
949	4978	18255
950	2417	15787
951	3327	19762
952	16565	20421
953	21513	2179
954	531	3385
955	11119	8788
956	11141	8380
957	21993	6765
958	22005	6686
959	14465	15116
960	4682	1111
961	2479	861
962	21228	8625
963	14069	21181
964	6394	818
965	6946	1781
966	11667	20826
967	16816	15852
968	3538	5680
969	21164	16669
970	5148	2217
971	14455	5707
972	19937	18209
973	1967	14292
974	22077	19526
975	18080	14033
976	2079	22246
977	18949	13527
978	20099	7533
979	7579	13518
980	14273	4090
981	20394	13179
982	1395	16724
983	20680	19373
984	7308	13791
985	9127	4326
986	19481	1013
987	20969	1707
988	21250	19096
989	2973	10648
990	15396	10084
991	8042	5467
992	5468	16651
993	19741	4293
994	20026	14729
995	11076	11032
996	122	20962
997	17312	15219
998	6076	8369
999	5344	18766
1000	2456	16780
1001	5228	8964
1002	13233	6635
1003	5915	3645
1004	17293	9072
1005	9963	16667
1006	11288	12713
1007	14268	10888
1008	20286	3672
1009	19339	5498
1010	15546	18620
1011	3979	2609
1012	21906	20031
1013	18912	8381
1014	13697	656
1015	19505	19201
1016	8169	14282
1017	10015	16469
1018	16188	12815
1019	17112	4081
1020	21939	19811
1021	16706	18681
1022	14510	17601
1023	2145	12249
1024	8649	9564
1025	11979	2041
1026	19829	11935
1027	3838	4527
1028	15153	15473
1029	14288	18090
1030	11134	3800
1031	18659	17341
1032	14092	15729
1033	19868	11585
1034	8614	2971
1035	13528	13447
1036	1305	2963
1037	15985	16615
1038	7919	17322
1039	8881	8224
1040	22299	2938
1041	18000	10251
1042	20372	10057
1043	11995	4160
1044	9612	22146
1045	4197	5086
1046	6242	20747
1047	7929	11687
1048	16360	9763
1049	14281	20895
1050	19121	2498
1051	14025	21270
1052	18195	9113
1053	21487	6045
1054	3058	13857
1055	13555	8764
1056	12032	9770
1057	1105	1103
1058	18393	17205
1059	9404	10731
1060	14752	17054
1061	13018	19947
1062	21408	17861
1063	5956	2202
1064	2741	9991
1065	16466	17411
1066	13576	7510
1067	21664	15748
1068	13950	8607
1069	20552	4846
1070	885	9335
1071	2354	22314
1072	6720	11397
1073	415	10451
1074	19575	14499
1075	16546	21918
1076	6687	19485
1077	20512	14190
1078	9726	6872
1079	14875	17465
1080	10221	3231
1081	14876	6342
1082	14931	18030
1083	17808	17282
1084	19118	13880
1085	11714	117
1086	13995	8710
1087	20175	1094
1088	21680	14131
1089	3878	9470
1090	2845	21690
1091	6579	9991
1092	3132	5493
1093	19521	19552
1094	2000	4028
1095	15404	21609
1096	12393	5930
1097	16396	10317
1098	9148	3203
1099	10284	1085
1100	10047	13185
1101	2943	7893
1102	19193	17941
1103	2926	15967
1104	8389	8840
1105	10593	2364
1106	11000	21221
1107	4148	19098
1108	97	5528
1109	9919	8280
1110	3107	15482
1111	3287	16960
1112	4607	8079
1113	7001	8630
1114	507	5222
1115	20555	17439
1116	18180	2283
1117	6020	4587
1118	10020	4164
1119	1414	9829
1120	18348	11109
1121	16538	1461
1122	15992	20713
1123	7727	8873
1124	18490	12868
1125	9737	2505
1126	21317	11194
1127	7736	4225
1128	1834	8834
1129	2927	22014
1130	3339	7095
1131	3608	5566
1132	5250	5761
1133	17930	9922
1134	5167	15416
1135	6474	13509
1136	22193	20440
1137	2756	13661
1138	17186	16606
1139	16291	239
1140	5388	19045
1141	11359	14913
1142	14590	16500
1143	11208	18150
1144	4298	8962
1145	16619	20857
1146	9734	2957
1147	11467	10532
1148	13277	1723
1149	846	6857
1150	15535	10541
1151	7899	7687
1152	441	14308
1153	18798	20065
1154	22076	14000
1155	10609	14361
1156	15880	3466
1157	19683	19744
1158	11669	10286
1159	1387	20038
1160	10809	18576
1161	10053	11549
1162	16946	16921
1163	15229	298
1164	15744	2443
1165	74	5498
1166	1160	6277
1167	16664	12225
1168	19386	20745
1169	10727	6276
1170	11805	11490
1171	3402	10656
1172	18476	4104
1173	5765	11441
1174	20188	21111
1175	6005	11654
1176	4366	8935
1177	18595	18650
1178	13461	3182
1179	53	20817
1180	18321	812
1181	13928	8512
1182	16350	6635
1183	19965	18025
1184	20605	8462
1185	22262	19352
1186	6472	21094
1187	18364	3027
1188	19286	10140
1189	11025	18192
1190	15790	17905
1191	12351	11565
1192	6800	20619
1193	19236	5953
1194	5065	3812
1195	18979	5804
1196	20411	12510
1197	3625	13719
1198	21265	14299
1199	6016	4842
1200	19019	6935
1201	987	12407
1202	9564	19426
1203	10987	19428
1204	10885	1500
1205	73	17488
1206	4388	5650
1207	19322	16365
1208	1271	19978
1209	6207	13853
1210	15562	6388
1211	2813	144
1212	6856	17659
1213	5477	396
1214	14130	589
1215	12080	988
1216	21845	15442
1217	1017	9684
1218	3411	3751
1219	13763	4093
1220	475	14860
1221	17873	18087
1222	7181	7035
1223	12920	11677
1224	19394	20088
1225	3901	19329
1226	227	14237
1227	12495	1993
1228	1596	18680
1229	14110	21182
1230	6009	8867
1231	3514	4822
1232	21145	1946
1233	19367	8173
1234	2055	21767
1235	14707	5213
1236	13770	17362
1237	11933	3349
1238	13817	12900
1239	21829	13125
1240	11535	19701
1241	8970	5838
1242	7296	1753
1243	13170	5488
1244	6609	3501
1245	3179	15549
1246	1637	7034
1247	2369	13739
1248	1521	20409
1249	6042	6521
1250	2162	8493
1251	13968	2689
1252	10105	16035
1253	6132	2325
1254	21432	12933
1255	12475	2021
1256	3956	11297
1257	11731	62
1258	3157	13158
1259	10543	10395
1260	18061	7272
1261	11761	13813
1262	20561	17017
1263	21697	1569
1264	7871	9036
1265	8567	19493
1266	4048	6446
1267	1913	8882
1268	16662	22284
1269	18341	22331
1270	16118	9791
1271	15395	4765
1272	4566	11117
1273	1598	4897
1274	4437	2784
1275	18322	19179
1276	17799	10566
1277	7149	2070
1278	18727	1439
1279	214	2904
1280	16305	6678
1281	10554	17844
1282	4302	14890
1283	7079	7223
1284	6589	12011
1285	17414	6888
1286	21155	16105
1287	6509	11020
1288	10927	11681
1289	7577	2278
1290	12645	5914
1291	6988	11142
1292	13307	160
1293	15693	16238
1294	19402	9596
1295	18299	8381
1296	15203	3029
1297	9963	6234
1298	22271	2883
1299	1776	21534
1300	17672	20059
1301	11431	16333
1302	17178	10864
1303	5200	13538
1304	3267	12929
1305	4635	17760
1306	18088	10279
1307	1226	11112
1308	17290	9102
1309	8644	4954
1310	16825	12227
1311	1658	10096
1312	5767	4856
1313	7912	9245
1314	5091	4118
1315	6579	18707
1316	5388	5512
1317	1255	6189
1318	5393	6554
1319	4273	17118
1320	7973	7872
1321	22238	13493
1322	19735	21004
1323	16363	986
1324	4149	9488
1325	19236	20477
1326	7908	3764
1327	5096	19743
1328	18332	14122
1329	15465	16682
1330	14934	21108
1331	21034	20064
1332	13366	12366
1333	2321	10968
1334	20512	14910
1335	22150	3870
1336	17745	8541
1337	16676	7532
1338	3977	14342
1339	2693	12416
1340	20723	20336
1341	16240	9396
1342	13003	686
1343	2390	3095
1344	19652	2533
1345	2101	10800
1346	20072	10443
1347	14810	5171
1348	9950	12055
1349	6684	4553
1350	17447	6522
1351	18516	21212
1352	6499	21152
1353	19658	13650
1354	11982	4544
1355	12633	29
1356	13282	2180
1357	10815	9973
1358	9774	17968
1359	11907	12974
1360	13734	21608
1361	15782	16723
1362	16803	3472
1363	6662	19972
1364	7969	3242
1365	10969	19278
1366	11872	7382
1367	15301	3435
1368	20447	4136
1369	660	5443
1370	11940	7231
1371	1844	2904
1372	335	5142
1373	12182	419
1374	18602	18182
1375	20161	8622
1376	5623	19019
1377	3065	12585
1378	21367	8198
1379	1258	5992
1380	14698	9464
1381	19568	13656
1382	3461	613
1383	981	3246
1384	16964	10109
1385	11952	13377
1386	12266	21768
1387	10171	5854
1388	11927	18041
1389	20862	17347
1390	4347	20511
1391	14575	14157
1392	13134	10260
1393	17058	9565
1394	11361	2843
1395	4456	1563
1396	7796	4199
1397	15073	2497
1398	20935	20979
1399	5377	12827
1400	7276	22109
1401	128	17737
1402	7119	1186
1403	12113	21443
1404	705	4220
1405	294	5138
1406	9036	20731
1407	20621	17699
1408	11796	6544
1409	13421	10679
1410	19462	3996
1411	12909	21103
1412	21471	12239
1413	191	14478
1414	7506	2855
1415	633	6767
1416	6245	4379
1417	5472	7222
1418	12218	20400
1419	18822	4456
1420	12822	14054
1421	15688	17500
1422	13743	17422
1423	11682	13850
1424	20186	16479
1425	17178	11054
1426	33	16977
1427	10719	3264
1428	12511	19432
1429	5487	18458
1430	6573	21759
1431	20689	896
1432	17504	19638
1433	10338	4872
1434	10096	4705
1435	9278	7013
1436	21243	20325
1437	15506	3130
1438	18780	3375
1439	16804	19154
1440	13293	3226
1441	10188	22267
1442	3515	21900
1443	513	16710
1444	6299	3867
1445	6795	12728
1446	7397	7255
1447	4040	15140
1448	5652	14985
1449	8574	12627
1450	9661	18145
1451	5668	16679
1452	10294	11578
1453	15609	14132
1454	5847	8103
1455	5557	17384
1456	10421	5301
1457	18123	18936
1458	3552	20072
1459	18069	15248
1460	13498	17929
1461	14720	21106
1462	16219	14972
1463	383	21353
1464	1702	4048
1465	5412	4882
1466	11546	18224
1467	19763	10010
1468	17219	19858
1469	18110	7110
1470	20344	7872
1471	2381	5939
1472	2694	20585
1473	13358	21708
1474	1171	8785
1475	15853	8653
1476	13218	1679
1477	14417	12142
1478	9330	4417
1479	980	15790
1480	12321	15380
1481	4535	9690
1482	13144	2383
1483	13119	15861
1484	10914	6307
1485	108	2339
1486	14141	1742
1487	19407	14868
1488	6614	14093
1489	16117	13487
1490	6648	510
1491	10187	22217
1492	19872	14371
1493	6575	18066
1494	3653	4423
1495	1148	20380
1496	16867	15099
1497	1349	18028
1498	192	5214
1499	22062	10042
1500	9176	838
1501	2019	4924
1502	14163	8892
1503	1777	22261
1504	4698	9100
1505	12939	18848
1506	11613	11277
1507	5114	13192
1508	21711	5257
1509	14407	8875
1510	22040	21612
1511	11413	20581
1512	8533	6466
1513	18081	19439
1514	4931	5240
1515	9962	497
1516	13359	14213
1517	14662	11124
1518	19578	19394
1519	435	3755
1520	2029	18209
1521	15874	19905
1522	12048	13898
1523	8663	3970
1524	5141	17114
1525	15041	19377
1526	3845	14897
1527	14235	3429
1528	21488	3416
1529	11184	3989
1530	15971	8646
1531	16308	12786
1532	3009	15671
1533	10430	15480
1534	9	580
1535	1200	12676
1536	5770	20278
1537	15793	8096
1538	1252	9792
1539	5967	8746
1540	18340	20816
1541	10911	12001
1542	21212	2153
1543	2291	22114
1544	5831	13379
1545	4842	11280
1546	8126	347
1547	10725	9809
1548	1018	11334
1549	20123	22023
1550	4342	13020
1551	2970	6094
1552	14598	15133
1553	20272	6419
1554	14064	19082
1555	9291	227
1556	17434	11336
1557	20187	7078
1558	709	4398
1559	16959	15101
1560	2933	12576
1561	6182	13181
1562	18388	1232
1563	1324	20814
1564	17	13057
1565	5865	6062
1566	1892	16813
1567	5541	4978
1568	20196	15224
1569	12049	4038
1570	20722	1121
1571	6308	13867
1572	2089	1532
1573	15828	1878
1574	12346	1157
1575	7986	3682
1576	21415	21563
1577	6498	14001
1578	17279	11314
1579	2090	4727
1580	16298	1887
1581	12244	21311
1582	19540	16061
1583	11346	18377
1584	9740	3521
1585	2945	6671
1586	2978	1364
1587	20687	12190
1588	5922	14341
1589	18997	3968
1590	8466	8217
1591	20177	22064
1592	3281	21713
1593	6959	16549
1594	7546	10674
1595	19588	15085
1596	12555	21589
1597	13325	3598
1598	12223	18873
1599	20400	17607
1600	4270	18789
1601	17260	4830
1602	8713	19077
1603	1871	7754
1604	739	10462
1605	15224	5925
1606	19301	13547
1607	13945	15870
1608	18305	14664
1609	1985	18790
1610	3963	6133
1611	6142	16789
1612	12120	4768
1613	13108	21957
1614	14757	8630
1615	4056	14106
1616	2534	613
1617	14008	3951
1618	8800	13740
1619	13117	20761
1620	19313	6592
1621	21358	12379
1622	16618	17339
1623	13441	3400
1624	15282	6971
1625	4470	16255
1626	1533	10535
1627	20673	3663
1628	17216	13267
1629	21477	8515
1630	13198	3243
1631	13092	14949
1632	3543	12720
1633	20804	19946
1634	12427	1569
1635	15025	3072
1636	6764	10524
1637	10582	6391
1638	3854	3287
1639	8275	6721
1640	7531	7947
1641	11526	6858
1642	13108	13872
1643	9252	21468
1644	17155	18227
1645	8570	14290
1646	22105	10289
1647	822	15123
1648	976	18587
1649	12311	14222
1650	5715	6579
1651	20351	9803
1652	1052	1483
1653	19327	8816
1654	16254	14142
1655	3213	160
1656	13306	911
1657	3724	20395
1658	7125	3521
1659	20381	16065
1660	3856	866
1661	21933	3149
1662	6308	9854
1663	9027	9200
1664	16364	4853
1665	10966	22057
1666	777	20320
1667	2954	16844
1668	5057	1960
1669	18751	1129
1670	21807	6564
1671	17757	13564
1672	14352	6346
1673	12929	2742
1674	9437	4362
1675	15178	12069
1676	1212	14139
1677	17870	9268
1678	18231	3625
