1000		
241	1413.95	1456.39
242	1708.79	760.15
243	1309.34	631.71
244	1654.89	507.96
245	1153.7	1487.41
246	1242.25	254.31
247	50.35	1361.51
248	1437.91	1289.63
249	72.3	43.31
250	1528.3	888.38
251	608.31	2.85
252	1113.48	299.66
253	673.22	23.81
254	1094.61	1055.41
255	1888.96	448.26
256	628.63	552.45
257	296.69	391.29
258	963.16	690.36
259	19.82	1791.12
260	1886.75	657.21
261	194.3	44.69
262	522.27	246.82
263	1837.03	187.31
264	315.86	878.78
265	1273.47	149.43
266	1902.81	1182.82
267	1834.51	305.8
268	154.6	727.21
269	1337.53	435.01
270	166.77	1550.25
271	1842.21	473.82
272	24.22	170.29
273	945.9	1274.2
274	1740.29	1361.07
275	39.07	1122.51
276	543.52	1852
277	174.15	1509.58
278	1974.32	731.21
279	413.93	303.61
280	990.03	585.89
281	1238.87	1179.14
282	984.51	1404.04
283	1808.2	548.61
284	599.8	1104.83
285	786.43	1457.78
286	730.95	517.19
287	1059.36	1409.12
288	1856.04	1017.84
289	573.73	660.13
290	1434.5	196.58
291	1217.62	1893.07
292	1067.59	542.26
293	86.58	981.76
294	702.56	707.25
295	279.35	987.4
296	1919.65	1735.76
297	123.46	1484.51
298	1656.54	381.23
299	205.67	259.38
300	1219.05	1444.13
301	1630.02	1855.68
302	1657.23	873.24
303	269.07	1718.47
304	1638.05	25.16
305	331.03	138.51
306	140.4	1439.6
307	588.43	1663.33
308	1883.69	557.14
309	1218.38	139.37
310	1032.5	1476.55
311	751.85	1130.13
312	617.26	1606.82
313	1987.88	414.45
314	650.14	1113.9
315	980.32	895.14
316	152.56	364.6
317	1916.26	1699.16
318	461.76	830.59
319	423.94	287.1
320	460.01	131.8
321	636.51	1123.22
322	1300.8	102.18
323	554.53	999.93
324	1569.58	493.55
325	1566.02	1536.48
326	33.83	1572.24
327	797.19	1369.3
328	1024.98	583.7
329	707.97	1946.25
330	922.13	1830.03
331	1171.84	1148.7
332	1838.32	874.88
333	1466.69	1125.43
334	262.84	114.41
335	1236.44	434.07
336	1017.09	666.43
337	119.3	461.79
338	192	1424.5
339	1842.18	501.39
340	1349.95	982.52
341	1308.31	1037.01
342	341.83	1336.98
343	1004.76	773.29
344	1841.85	1976.97
345	759.5	1556.78
346	1371.18	1760.68
347	1529.98	446.49
348	992.65	1184.89
349	1196.67	616.4
350	1214.2	1507.59
351	980.44	1037.79
352	1003.14	270.49
353	809.49	1852.2
354	401.11	961.39
355	1847.14	359.74
356	1898.14	1772.32
357	494.96	1912.37
358	107.43	1129.37
359	1715.31	141.12
360	1619.93	1431.46
361	1458.02	1974.54
362	1231.86	1529.62
363	305.64	1140.89
364	1151.21	1999.8
365	178.04	509.44
366	1346.57	1755.76
367	681.85	299.44
368	388.46	792.86
369	885.29	866.97
370	49.6	480.14
371	928.86	50.05
372	1813.33	1938.82
373	1977.38	1355.71
374	1228.71	23.52
375	438	1629.35
376	856.26	1471.37
377	1375.96	1866.26
378	683.26	702.4
379	631.76	359.03
380	48.49	1314.52
381	36.93	1256.24
382	616.98	1587.39
383	1658.12	1025.14
384	640.04	252.08
385	1628.23	705.48
386	1761.53	1760.13
387	1114.28	1522.8
388	1850.8	562.08
389	51.82	1354.67
390	156.76	1280.27
391	809.06	1631.07
392	163.97	1141.06
393	145.9	1320
394	913.24	629.32
395	656.59	795.11
396	1009.72	122.64
397	1395.37	290.43
398	1930.52	892.71
399	1064.25	1126
400	1705.68	633.44
401	10.1	1509.21
402	482.43	1933.53
403	1787.02	800.21
404	1057.53	445.37
405	1307.31	1954.59
406	1316.02	1948.93
407	1693.53	468.08
408	624.04	924.3
409	1380.15	1999
410	1741.38	643
411	146.28	481.24
412	900.06	849.49
413	1857.95	667.76
414	389.24	1466.73
415	190.34	263.15
416	944.77	820
417	1780.22	1713.56
418	1907.05	1326.55
419	758.96	1169.42
420	1785.97	245.77
421	477.32	1151.99
422	1572.35	1301.02
423	1285.15	1766.1
424	1157.43	219.82
425	1262.99	1451.64
426	1144.93	200.61
427	26.57	288.38
428	636.06	1982.73
429	399.02	1436.87
430	1906.43	1480.38
431	653.58	101.15
432	27.8	275.77
433	533.93	453.06
434	116.97	407.78
435	182.07	1740.72
436	1628.34	1620.8
437	264.97	1688.35
438	1497.62	911.98
439	1636.91	1505.16
440	1549.07	1108.93
441	1926.89	1633.47
442	969.7	1068.4
443	525.96	636.3
444	1015.46	1822.96
445	866	939.91
446	161.29	264.83
447	1551.64	295.51
448	1780.91	1545.32
449	270.16	1373.18
450	473.88	783.02
451	1232.26	880.21
452	35.66	1466.98
453	184.57	494.76
454	1292.01	235.76
455	1705.74	72.94
456	375.31	330.02
457	1352.2	1073.96
458	1253.05	165.94
459	285.22	295.15
460	1186.5	519.6
461	1194.29	338.03
462	1325.83	254.18
463	146.11	731.42
464	1346.19	633.48
465	37.05	460
466	1783.84	905.43
467	467.23	422.93
468	1823.1	1543.43
469	1611.12	1413.16
470	1607.76	839.2
471	122.98	159.26
472	806.06	1635.6
473	54.66	1416.79
474	979.16	1272.01
475	813.14	1050.18
476	306.08	1577.6
477	242.17	70.39
478	626.66	1863.7
479	1819.92	516.37
480	1122.72	582.5
481	1172.85	276.33
482	1204.88	1348.88
483	1092.99	1522.59
484	186.72	1768.7
485	552.88	144.31
486	372.84	1091.68
487	447.03	1939.27
488	795.3	1292.37
489	1589.29	807.24
490	1632.27	1335.57
491	1215.12	1799.67
492	1765.9	1579.3
493	1404.18	1861.01
494	813.66	254.58
495	434.85	486.15
496	241.61	1513.19
497	676.12	380.72
498	324.65	979.14
499	522.23	491.86
500	883.2	47.08
501	773.84	155.59
502	380.03	152.5
503	277.6	1218.33
504	721.51	677.08
505	1674.07	1135.03
506	1132.83	384.32
507	656.76	1827.17
508	1369.72	779.89
509	1353.71	243.97
510	1774.33	1111.09
511	1275.19	1794.49
512	1943.65	1197.68
513	908.87	742.38
514	1845.29	613.4
515	176.42	1537.86
516	537.9	566.31
517	1012.07	730.94
518	1654.93	1565.45
519	891.78	1234.92
520	1597.06	1482.54
521	1641.27	1209.14
522	474.02	1073.36
523	1832.93	1265.09
524	1746.32	510.9
525	618.98	42.39
526	579.46	1601.29
527	1668.78	331.47
528	403.43	108.04
529	605.98	1713.88
530	60	528.21
531	1175.56	340.82
532	161.41	368.74
533	718.19	1997.4
534	467.53	1808.48
535	717.53	1413.72
536	5.28	1579.33
537	1922.36	1958.56
538	1061.13	1649.53
539	206.59	964.87
540	448.1	1479.03
541	1148.97	726.55
542	1864.5	1009.83
543	1788.19	1062.48
544	1147.71	1017.86
545	1584.55	1413.51
546	1947.28	1197.06
547	202.96	978.5
548	1944.38	391.9
549	1444.73	1360.47
550	684.4	753
551	138.49	1132.05
552	956.18	1658.3
553	978.1	35.85
554	1255.5	1679.15
555	1472.15	672.18
556	1580.92	1194.56
557	1229.38	1099.62
558	1023.01	10.75
559	595.26	1999.99
560	110.87	1761.25
561	1857.64	404.18
562	314.73	435.66
563	97.98	1924.31
564	311.82	317.43
565	1888.85	1903.25
566	1346.38	1062.56
567	1830.65	625.51
568	1532.84	76.12
569	1280.08	56.97
570	1209.82	132.1
571	152.76	1260.88
572	177.37	1907.47
573	1805.5	52.89
574	360.24	93.69
575	1771.03	1825.75
576	1210.55	1574.1
577	807.98	847.22
578	468.56	308.78
579	274.98	310.86
580	1482.33	1536.59
581	128.11	1839.21
582	1536.16	1216.35
583	888.47	988.46
584	1397.52	905.05
585	39.96	888.96
586	1503.5	954.62
587	1271.17	452.37
588	469.18	1071.21
589	402.69	1810.17
590	823.4	617.28
591	322.36	691.54
592	1331.94	1172.95
593	1028.49	830.89
594	1216.26	1348.13
595	1035.59	1266.66
596	349.84	1023.38
597	788.88	98.41
598	492.32	473.95
599	1288.9	1436.2
600	1388.32	841.61
601	33.39	53.55
602	1752.25	25.63
603	1771.57	911.49
604	1251.91	1421.03
605	1578.18	1237.3
606	359.08	1906.86
607	1107.68	1280.15
608	877.42	1128.53
609	1376.59	1371.18
610	1365.89	1268.74
611	904.6	1027.31
612	1152.37	1680.8
613	188.58	256.14
614	95.41	1300.43
615	1953.1	61.26
616	1140.32	1959.94
617	52.43	459.5
618	1196.89	1898.42
619	1086.06	1696.77
620	247.3	35.24
621	1374.36	1020.63
622	1700.04	349.87
623	1925.36	1446.41
624	1995.62	490.34
625	1048.71	622.16
626	1514.88	111.74
627	1478.33	1953.83
628	569.26	70.2
629	451.54	1684.19
630	1894.75	1028.85
631	1367.03	274.16
632	1690.12	1917.95
633	584.66	666.25
634	820.38	985.94
635	1207.67	103.35
636	1972.26	1143.44
637	1911.36	957
638	880.47	842.47
639	1378.88	1762.3
640	1746.85	631.6
641	1223.59	1117.75
642	46.34	294
643	737.76	1874.62
644	1223.37	1126.37
645	83.14	503.89
646	1675.82	1584.57
647	1493.81	1582.49
648	44.43	404.62
649	1751.94	1101.99
650	1485.54	388.72
651	1208.19	798.02
652	637.22	1902.73
653	610.36	757.86
654	854.44	1836.67
655	1259.73	565.46
656	1401.76	1927.78
657	1839.91	1.36
658	1503.15	1542.24
659	1922.69	1142.1
660	1766.84	55.16
661	1761.11	887.37
662	66.47	1589.42
663	990.73	1541.27
664	1022.68	1895.13
665	867.41	921.68
666	1797.71	115.78
667	845.22	101.05
668	341.99	1595.8
669	938.01	58.02
670	1242.78	1894.39
671	434.4	1396.42
672	1616.76	1979.53
673	1513.54	630.32
674	1134.85	236.82
675	449.31	1838.66
676	1590.59	1652.89
677	734.23	101.18
678	1499.92	624.3
679	542.69	1222.23
680	1466.87	806.78
681	1841.91	1719.12
682	81.74	786.78
683	1662.53	573.31
684	1041.85	1578.71
685	536.16	1034.97
686	1207.41	346.96
687	546.23	629.69
688	1554.91	1642.53
689	1785.48	700.44
690	99.76	594.53
691	874.57	112.59
692	943.35	1071.12
693	1689.23	459.06
694	1697.84	564.91
695	1764.88	1805.5
696	183.26	1108.25
697	1436	1505.96
698	783.07	1428.75
699	681.48	129.05
700	920.19	14.82
701	1127.85	469.19
702	1981.84	49.37
703	611.15	478.42
704	268	1896.63
705	1292.74	398.87
706	1224.42	220.93
707	242.12	459.48
708	1499.95	1339.86
709	1902.71	1854.78
710	887.34	1474.89
711	971.24	364.98
712	1812.97	1323.58
713	1149.55	1934.69
714	450.84	1798
715	517.3	800.05
716	1831.88	1090.28
717	1533.3	431.49
718	351.78	1372.81
719	522	214.73
720	1287.29	1237.27
721	617.17	1050.23
722	636.47	642.09
723	79.11	561.38
724	1281.55	1494.19
725	899.58	495.43
726	619.06	323.28
727	581.03	1649.26
728	856.05	451.71
729	467.67	1290.66
730	1774.18	1453.27
731	48.34	1126.09
732	1791.41	1073.24
733	703.9	1453.13
734	1695.52	169.69
735	1256.71	1907.69
736	396.49	1993.81
737	1361.65	14.12
738	1478.06	260.95
739	1217.12	197.92
740	1272.7	203.44
741	1296.19	1024.24
742	1474.77	1574.08
743	464.04	93.39
744	680.97	358.65
745	1222.41	1187.79
746	284.65	1508.67
747	991.45	1032.06
748	1531.43	1097.32
749	1954.65	860.02
750	368.05	1425.92
751	636.13	1434.98
752	254.54	1558.32
753	773.4	615.3
754	1504.74	1554.29
755	490.4	1404.26
756	1397.88	131.63
757	1520.42	975.94
758	280.63	1847.18
759	1627.54	1090.61
760	835.55	1339.19
761	1519.22	1041.03
762	342.72	950.2
763	951.19	1024.58
764	1280.61	1188.32
765	1666.91	812.79
766	867.25	241.29
767	686.37	1304.82
768	38.58	1218.14
769	824.81	1743.71
770	1469.37	1030.7
771	1632.5	1663.1
772	905.85	275.6
773	464.67	932.77
774	793.02	1682.35
775	772.75	385.94
776	1553.28	1731.68
777	991.9	1918.43
778	841.37	1408.25
779	1154.58	1806.15
780	73.32	1757.18
781	1275.95	690.23
782	521.97	1071.4
783	1750.16	945.95
784	582.94	346.1
785	1942.52	1609.21
786	198.78	1860.01
787	1488.45	108.36
788	1303.28	58.22
789	45.37	153.87
790	728.63	237.37
791	1736.76	374.67
792	187.99	1567.29
793	131.24	63.97
794	1050	159.06
795	1917.79	290.56
796	231.53	1540.96
797	351.56	834.35
798	1790.44	1603.64
799	1893.22	1559.12
800	534.82	847.01
801	1217.89	852.22
802	727.42	1291.96
803	910.48	66.07
804	728.44	323
805	1514.77	987.63
806	196.13	1690.13
807	828.35	714.77
808	1488.43	1712.34
809	738.68	768.93
810	1192.75	1098.7
811	584.56	384.59
812	952.47	837.02
813	1899.38	162.5
814	247.23	1490.98
815	298.96	1821.79
816	1899.34	1530.41
817	855.48	253.91
818	1561.7	318.39
819	598.21	1665.85
820	1879.92	1031.39
821	1092.08	1910.52
822	1937.51	11.36
823	1172.12	293.09
824	508.07	1893.85
825	1731.18	1305.15
826	1934.23	1118.79
827	1616.88	1502.76
828	1558.66	890.51
829	502.89	239.42
830	1663.18	142.71
831	1695.62	1812.53
832	912.18	21.81
833	1256.68	659.2
834	382.74	1727.77
835	1994.6	327.57
836	1926.97	1262.55
837	952.18	1473.55
838	1177.53	1633.2
839	1365.87	1025.41
840	24.58	90.1
841	640.01	686.88
842	872.63	688.16
843	1031.91	676.72
844	969.88	1832.22
845	660.47	1853.15
846	1273.02	1077.26
847	658.58	1229.48
848	1195.17	148.06
849	445.1	1588.14
850	636.6	74.79
851	611.77	399.99
852	1465.29	1516.73
853	354.21	114.04
854	722.06	641.26
855	42.08	111.23
856	321.14	1673.16
857	1982.54	1588.89
858	1409.23	1030.29
859	292.63	658.83
860	629.58	127.75
861	891.77	1882.9
862	215.37	1033.95
863	610.36	233.73
864	714.62	61.11
865	1592.09	1931.06
866	1348.77	1538.06
867	1726.7	285.33
868	1319.02	1619.98
869	360.19	755.96
870	1866.28	1133.61
871	1627.48	1281.35
872	1910.03	1713.54
873	1161.56	1668.52
874	351.71	442.05
875	325.65	171.41
876	702.81	1641.29
877	1103.59	663.64
878	1328.56	362.36
879	1552.54	1118.58
880	645.13	447
881	908.25	1735.7
882	83.68	1439.16
883	1383.38	712.36
884	699.73	1456.72
885	1356.27	1331.03
886	1666.1	298.23
887	733.76	599.14
888	1955.06	1104.21
889	698.91	978.95
890	1138.79	1398.09
891	611.89	1113.92
892	300.94	444.57
893	1069.87	1100.65
894	348.46	651.51
895	121.67	1737.93
896	287.4	1497.56
897	1616.94	538.32
898	1433.42	1044.49
899	1170.23	566.37
900	537.18	523.2
901	1710.08	1976.54
902	1501.51	421.68
903	661.78	1586.56
904	1426.66	486.56
905	975.73	1524.38
906	1338.79	1921.13
907	1041.67	1663.03
908	791.14	356.6
909	1819.01	1019.72
910	571.73	1060.62
911	355.9	726.23
912	1141.61	1093.1
913	325.88	71.91
914	574.19	1231.37
915	1532.26	476.29
916	14.32	1118.89
917	947.97	347.83
918	518.1	1009.99
919	1891.95	78.3
920	210.29	1177.57
921	875.13	74.45
922	374.25	1675.11
923	157.74	725.09
924	1322.84	1720.26
925	1707.12	737.57
926	1380.75	126.51
927	1592.73	679.63
928	1183.84	814.83
929	90.12	68.19
930	1267.54	1894.44
931	99.41	573.3
932	932.06	1615.06
933	869.56	1830.8
934	742.14	1164.83
935	1823.22	251.68
936	920	1809.02
937	1664.92	721.32
938	894.5	1947.5
939	1592.86	1832.04
940	1109.49	923.46
941	1106.82	765.44
942	583.09	161.72
943	1792.46	135.26
944	297.69	682.46
945	301.32	489.67
946	825.05	1947.87
947	392.74	121.22
948	1658.53	1870.09
949	493.95	96.04
950	423.81	1921.65
951	391.62	952.34
952	1045.02	36.98
953	429.39	497.91
954	1410.93	1384.69
955	1980.27	1518.12
956	1152.43	886.94
957	1953.19	1443.91
958	1903.64	1312.42
959	1233.52	398.88
960	1899.78	191.37
961	1.78	1051.89
962	290.72	1550.26
963	566.12	345.78
964	282.59	1461.76
965	1954.01	1277.59
966	1233.03	34.17
967	934.03	1466.11
968	691.67	275.08
969	1065.29	1774.48
970	1103.86	989.3
971	700.25	1529.21
972	101.69	1550
973	1358.72	1508.18
974	1810.12	1671.13
975	1094.33	1883.68
976	1592.71	1450.84
977	1950.18	1585.22
978	292.41	948.49
979	952.17	1987.99
980	1497.7	1455.45
981	1818.46	626.52
982	1280.06	1650.46
983	944.79	251.08
984	329.88	1443.06
985	1606.51	1120.02
986	1289.02	29.76
987	484.97	791.34
988	1429.22	1014.76
989	1733.46	315.3
990	1145.25	1730.46
991	436.22	1376.61
992	1203.36	463.09
993	1715.31	1449.17
994	182.76	407.93
995	1975.55	805.39
996	403.02	1308.39
997	1976.5	1747.73
998	1029.43	1988.14
999	184.25	1891.47
1		
1		
10		
0	1209.82	132.1
1	1532.84	76.12
2	1888.85	1903.25
3	311.82	317.43
4	639	6
5	1023.01	10.75
6	1229.38	1099.62
7	1255.5	1679.15
8	978.1	35.85
9	138.49	1132.05
0       11.265785       11.265785 0

